,order_id,customer_id,payment,order_date,delivery_date,sales_id,product_id,price_per_unit,quantity,total_price
940,193,846,54256,2021-06-06,2021-06-07,940,762,109,1,109
941,193,846,54256,2021-06-06,2021-06-07,941,593,100,2,200
942,193,846,54256,2021-06-06,2021-06-07,942,1061,93,2,186
943,193,846,54256,2021-06-06,2021-06-07,943,656,93,3,279
944,193,846,54256,2021-06-06,2021-06-07,944,727,119,1,119
945,194,415,21994,2021-10-23,2021-11-03,945,371,94,1,94
946,194,415,21994,2021-10-23,2021-11-03,946,303,105,3,315
947,194,415,21994,2021-10-23,2021-11-03,947,954,97,1,97
948,194,415,21994,2021-10-23,2021-11-03,948,893,94,1,94
949,194,415,21994,2021-10-23,2021-11-03,949,25,96,1,96
950,194,415,21994,2021-10-23,2021-11-03,950,179,98,3,294
951,194,415,21994,2021-10-23,2021-11-03,951,71,118,3,354
952,195,92,41725,2021-04-13,2021-04-17,952,495,102,3,306
953,195,92,41725,2021-04-13,2021-04-17,953,1212,105,2,210
954,195,92,41725,2021-04-13,2021-04-17,954,370,94,2,188
955,196,630,48990,2021-10-22,2021-11-16,955,1053,93,3,279
956,196,630,48990,2021-10-22,2021-11-16,956,948,97,2,194
957,196,630,48990,2021-10-22,2021-11-16,957,1127,102,1,102
958,196,630,48990,2021-10-22,2021-11-16,958,750,109,1,109
959,196,630,48990,2021-10-22,2021-11-16,959,239,106,3,318
960,196,630,48990,2021-10-22,2021-11-16,960,306,105,2,210
961,197,110,23619,2021-04-30,2021-05-01,961,1065,93,1,93
962,197,110,23619,2021-04-30,2021-05-01,962,1244,112,2,224
963,197,110,23619,2021-04-30,2021-05-01,963,697,113,2,226
964,197,110,23619,2021-04-30,2021-05-01,964,254,95,3,285
965,197,110,23619,2021-04-30,2021-05-01,965,864,113,1,113
966,198,640,29627,2021-08-31,2021-09-13,966,172,91,3,273
967,198,640,29627,2021-08-31,2021-09-13,967,204,98,2,196
968,198,640,29627,2021-08-31,2021-09-13,968,1259,112,2,224
969,199,206,58054,2021-05-17,2021-05-18,969,78,118,2,236
970,199,206,58054,2021-05-17,2021-05-18,970,1057,93,3,279
971,199,206,58054,2021-05-17,2021-05-18,971,655,93,3,279
972,199,206,58054,2021-05-17,2021-05-18,972,249,95,3,285
973,200,15,50335,2021-08-24,2021-09-07,973,758,109,3,327
974,200,15,50335,2021-08-24,2021-09-07,974,1158,99,2,198
975,200,15,50335,2021-08-24,2021-09-07,975,964,97,2,194
976,200,15,50335,2021-08-24,2021-09-07,976,135,92,2,184
977,200,15,50335,2021-08-24,2021-09-07,977,842,113,3,339
978,200,15,50335,2021-08-24,2021-09-07,978,992,106,1,106
979,201,325,56321,2021-05-26,2021-06-18,979,974,97,3,291
980,201,325,56321,2021-05-26,2021-06-18,980,1085,115,2,230
981,201,325,56321,2021-05-26,2021-06-18,981,451,107,2,214
982,201,325,56321,2021-05-26,2021-06-18,982,27,96,2,192
983,201,325,56321,2021-05-26,2021-06-18,983,486,118,1,118
984,202,129,49559,2021-04-15,2021-04-22,984,104,118,3,354
985,202,129,49559,2021-04-15,2021-04-22,985,182,98,3,294
986,202,129,49559,2021-04-15,2021-04-22,986,1177,99,1,99
987,202,129,49559,2021-04-15,2021-04-22,987,174,91,3,273
988,202,129,49559,2021-04-15,2021-04-22,988,224,106,1,106
989,202,129,49559,2021-04-15,2021-04-22,989,860,113,1,113
990,203,369,40129,2021-06-21,2021-07-11,990,574,100,1,100
991,203,369,40129,2021-06-21,2021-07-11,991,1058,93,2,186
992,203,369,40129,2021-06-21,2021-07-11,992,1170,99,2,198
993,203,369,40129,2021-06-21,2021-07-11,993,1229,112,1,112
994,203,369,40129,2021-06-21,2021-07-11,994,1104,115,3,345
995,204,568,35005,2021-09-30,2021-10-10,995,879,94,1,94
996,204,568,35005,2021-09-30,2021-10-10,996,325,109,2,218
997,204,568,35005,2021-09-30,2021-10-10,997,649,93,1,93
998,204,568,35005,2021-09-30,2021-10-10,998,484,118,2,236
999,205,267,23779,2021-02-03,2021-02-04,999,502,102,2,204
1000,205,267,23779,2021-02-03,2021-02-04,1000,506,102,2,204
1001,205,267,23779,2021-02-03,2021-02-04,1001,230,106,1,106
1002,206,654,24189,2021-06-01,2021-06-16,1002,249,95,1,95
1003,206,654,24189,2021-06-01,2021-06-16,1003,66,104,3,312
1004,206,654,24189,2021-06-01,2021-06-16,1004,340,109,2,218
1005,206,654,24189,2021-06-01,2021-06-16,1005,541,98,2,196
1006,206,654,24189,2021-06-01,2021-06-16,1006,912,96,1,96
1007,206,654,24189,2021-06-01,2021-06-16,1007,553,98,3,294
1008,207,644,57755,2021-09-25,2021-09-28,1008,403,119,1,119
1009,207,644,57755,2021-09-25,2021-09-28,1009,327,109,3,327
1010,207,644,57755,2021-09-25,2021-09-28,1010,1017,90,1,90
1011,207,644,57755,2021-09-25,2021-09-28,1011,839,117,2,234
1012,208,28,39533,2021-10-10,2021-10-15,1012,501,102,2,204
1013,208,28,39533,2021-10-10,2021-10-15,1013,231,106,2,212
1014,208,28,39533,2021-10-10,2021-10-15,1014,895,94,1,94
1015,208,28,39533,2021-10-10,2021-10-15,1015,744,109,1,109
1016,208,28,39533,2021-10-10,2021-10-15,1016,1006,106,1,106
1017,208,28,39533,2021-10-10,2021-10-15,1017,486,118,3,354
1018,209,292,36341,2021-05-08,2021-05-20,1018,837,117,1,117
1019,209,292,36341,2021-05-08,2021-05-20,1019,428,107,2,214
1020,209,292,36341,2021-05-08,2021-05-20,1020,1220,105,1,105
1021,209,292,36341,2021-05-08,2021-05-20,1021,29,96,2,192
1022,210,723,21903,2021-07-22,2021-08-18,1022,412,119,3,357
1023,210,723,21903,2021-07-22,2021-08-18,1023,546,98,3,294
1024,211,515,37122,2021-05-09,2021-05-17,1024,1253,112,2,224
1025,211,515,37122,2021-05-09,2021-05-17,1025,430,107,2,214
1026,211,515,37122,2021-05-09,2021-05-17,1026,152,91,3,273
1027,211,515,37122,2021-05-09,2021-05-17,1027,519,102,1,102
1028,211,515,37122,2021-05-09,2021-05-17,1028,573,100,3,300
1029,212,62,29887,2021-10-14,2021-11-08,1029,1087,115,3,345
1030,212,62,29887,2021-10-14,2021-11-08,1030,317,109,3,327
1031,212,62,29887,2021-10-14,2021-11-08,1031,627,112,1,112
1032,212,62,29887,2021-10-14,2021-11-08,1032,517,102,2,204
1033,212,62,29887,2021-10-14,2021-11-08,1033,1174,99,1,99
1034,212,62,29887,2021-10-14,2021-11-08,1034,362,94,3,282
1035,212,62,29887,2021-10-14,2021-11-08,1035,172,91,2,182
1036,212,62,29887,2021-10-14,2021-11-08,1036,1006,106,1,106
1037,213,678,37684,2021-09-14,2021-09-27,1037,262,95,3,285
1038,213,678,37684,2021-09-14,2021-09-27,1038,907,94,1,94
1039,213,678,37684,2021-09-14,2021-09-27,1039,759,109,3,327
1040,213,678,37684,2021-09-14,2021-09-27,1040,1007,106,2,212
1041,213,678,37684,2021-09-14,2021-09-27,1041,737,109,1,109
1042,213,678,37684,2021-09-14,2021-09-27,1042,55,104,1,104
1043,213,678,37684,2021-09-14,2021-09-27,1043,522,102,3,306
1044,214,288,25179,2021-06-20,2021-07-09,1044,667,113,3,339
1045,214,288,25179,2021-06-20,2021-07-09,1045,1111,115,1,115
1046,214,288,25179,2021-06-20,2021-07-09,1046,415,119,1,119
1047,214,288,25179,2021-06-20,2021-07-09,1047,740,109,1,109
1048,215,526,27531,2021-08-10,2021-08-20,1048,207,98,1,98
1049,215,526,27531,2021-08-10,2021-08-20,1049,618,112,2,224
1050,215,526,27531,2021-08-10,2021-08-20,1050,780,91,3,273
1051,215,526,27531,2021-08-10,2021-08-20,1051,793,91,2,182
1052,216,865,56745,2021-04-16,2021-05-04,1052,370,94,1,94
1053,216,865,56745,2021-04-16,2021-05-04,1053,118,92,1,92
1054,216,865,56745,2021-04-16,2021-05-04,1054,731,119,2,238
1055,216,865,56745,2021-04-16,2021-05-04,1055,303,105,1,105
1056,216,865,56745,2021-04-16,2021-05-04,1056,493,102,3,306
1057,217,234,47120,2021-07-18,2021-07-31,1057,1149,102,3,306
1058,217,234,47120,2021-07-18,2021-07-31,1058,865,113,1,113
1059,217,234,47120,2021-07-18,2021-07-31,1059,871,113,3,339
1060,217,234,47120,2021-07-18,2021-07-31,1060,245,95,2,190
1061,217,234,47120,2021-07-18,2021-07-31,1061,277,95,3,285
1062,217,234,47120,2021-07-18,2021-07-31,1062,1058,93,1,93
1063,217,234,47120,2021-07-18,2021-07-31,1063,1029,90,3,270
1064,218,606,22309,2021-07-12,2021-07-20,1064,360,94,1,94
1065,218,606,22309,2021-07-12,2021-07-20,1065,478,118,2,236
1066,218,606,22309,2021-07-12,2021-07-20,1066,1219,105,3,315
1067,219,667,14137,2021-01-05,2021-01-10,1067,279,95,2,190
1068,219,667,14137,2021-01-05,2021-01-10,1068,872,113,1,113
1069,219,667,14137,2021-01-05,2021-01-10,1069,288,105,1,105
1070,219,667,14137,2021-01-05,2021-01-10,1070,956,97,1,97
1071,220,555,23957,2021-10-10,2021-10-25,1071,878,94,2,188
1072,220,555,23957,2021-10-10,2021-10-25,1072,1000,106,3,318
1073,220,555,23957,2021-10-10,2021-10-25,1073,97,118,1,118
1074,220,555,23957,2021-10-10,2021-10-25,1074,472,118,3,354
1075,221,473,49366,2021-08-03,2021-08-17,1075,824,117,3,351
1076,221,473,49366,2021-08-03,2021-08-17,1076,348,109,2,218
1077,221,473,49366,2021-08-03,2021-08-17,1077,416,119,3,357
1078,221,473,49366,2021-08-03,2021-08-17,1078,700,119,1,119
1079,222,368,28754,2021-09-08,2021-10-05,1079,908,94,3,282
1080,222,368,28754,2021-09-08,2021-10-05,1080,796,91,2,182
1081,222,368,28754,2021-09-08,2021-10-05,1081,490,102,3,306
1082,223,657,13441,2021-03-23,2021-03-30,1082,883,94,3,282
1083,223,657,13441,2021-03-23,2021-03-30,1083,373,94,1,94
1084,223,657,13441,2021-03-23,2021-03-30,1084,832,117,1,117
1085,223,657,13441,2021-03-23,2021-03-30,1085,13,96,1,96
1086,223,657,13441,2021-03-23,2021-03-30,1086,1117,115,3,345
1087,223,657,13441,2021-03-23,2021-03-30,1087,91,118,2,236
1088,223,657,13441,2021-03-23,2021-03-30,1088,583,100,3,300
1089,224,628,20293,2021-07-07,2021-08-02,1089,449,107,2,214
1090,224,628,20293,2021-07-07,2021-08-02,1090,57,104,2,208
1091,224,628,20293,2021-07-07,2021-08-02,1091,179,98,3,294
1092,224,628,20293,2021-07-07,2021-08-02,1092,516,102,3,306
1093,225,664,27059,2021-10-04,2021-10-26,1093,687,113,2,226
1094,225,664,27059,2021-10-04,2021-10-26,1094,382,94,1,94
1095,225,664,27059,2021-10-04,2021-10-26,1095,575,100,2,200
1096,225,664,27059,2021-10-04,2021-10-26,1096,328,109,2,218
1097,225,664,27059,2021-10-04,2021-10-26,1097,318,109,3,327
1098,225,664,27059,2021-10-04,2021-10-26,1098,243,106,3,318
1099,226,28,44799,2021-07-09,2021-07-23,1099,711,119,2,238
1100,226,28,44799,2021-07-09,2021-07-23,1100,1128,102,3,306
1101,226,28,44799,2021-07-09,2021-07-23,1101,206,98,1,98
1102,226,28,44799,2021-07-09,2021-07-23,1102,972,97,1,97
1103,226,28,44799,2021-07-09,2021-07-23,1103,860,113,3,339
1104,226,28,44799,2021-07-09,2021-07-23,1104,683,113,2,226
1105,226,28,44799,2021-07-09,2021-07-23,1105,900,94,2,188
1106,226,28,44799,2021-07-09,2021-07-23,1106,512,102,2,204
1107,226,28,44799,2021-07-09,2021-07-23,1107,517,102,1,102
1108,228,773,10857,2021-01-06,2021-01-17,1108,478,118,3,354
1109,228,773,10857,2021-01-06,2021-01-17,1109,904,94,1,94
1110,228,773,10857,2021-01-06,2021-01-17,1110,123,92,1,92
1111,228,773,10857,2021-01-06,2021-01-17,1111,1026,90,3,270
1112,228,773,10857,2021-01-06,2021-01-17,1112,381,94,2,188
1113,229,107,15827,2021-10-08,2021-10-20,1113,523,102,2,204
1114,229,107,15827,2021-10-08,2021-10-20,1114,695,113,1,113
1115,229,107,15827,2021-10-08,2021-10-20,1115,145,91,3,273
1116,230,497,54581,2021-08-31,2021-09-18,1116,1146,102,1,102
1117,230,497,54581,2021-08-31,2021-09-18,1117,51,104,1,104
1118,230,497,54581,2021-08-31,2021-09-18,1118,657,93,1,93
1119,231,731,58824,2021-03-20,2021-04-09,1119,192,98,2,196
1120,231,731,58824,2021-03-20,2021-04-09,1120,646,93,2,186
1121,231,731,58824,2021-03-20,2021-04-09,1121,1,96,1,96
1122,231,731,58824,2021-03-20,2021-04-09,1122,740,109,1,109
1123,231,731,58824,2021-03-20,2021-04-09,1123,126,92,2,184
1124,232,256,44567,2021-05-02,2021-05-16,1124,794,91,3,273
1125,232,256,44567,2021-05-02,2021-05-16,1125,246,95,2,190
1126,232,256,44567,2021-05-02,2021-05-16,1126,447,107,2,214
1127,232,256,44567,2021-05-02,2021-05-16,1127,43,104,3,312
1128,232,256,44567,2021-05-02,2021-05-16,1128,1182,99,3,297
1129,233,996,29939,2021-09-03,2021-09-19,1129,218,106,3,318
1130,233,996,29939,2021-09-03,2021-09-19,1130,1191,105,2,210
1131,233,996,29939,2021-09-03,2021-09-19,1131,886,94,1,94
1132,233,996,29939,2021-09-03,2021-09-19,1132,701,119,3,357
1133,234,133,26314,2021-09-18,2021-10-10,1133,941,96,3,288
1134,234,133,26314,2021-09-18,2021-10-10,1134,244,106,3,318
1135,234,133,26314,2021-09-18,2021-10-10,1135,174,91,1,91
1136,235,767,23434,2021-09-28,2021-10-12,1136,1213,105,3,315
1137,235,767,23434,2021-09-28,2021-10-12,1137,140,91,3,273
1138,235,767,23434,2021-09-28,2021-10-12,1138,78,118,2,236
1139,235,767,23434,2021-09-28,2021-10-12,1139,950,97,2,194
1140,235,767,23434,2021-09-28,2021-10-12,1140,801,91,3,273
1141,236,228,49109,2021-07-15,2021-08-08,1141,17,96,2,192
1142,236,228,49109,2021-07-15,2021-08-08,1142,566,100,1,100
1143,236,228,49109,2021-07-15,2021-08-08,1143,844,113,1,113
1144,236,228,49109,2021-07-15,2021-08-08,1144,640,93,1,93
1145,236,228,49109,2021-07-15,2021-08-08,1145,1189,99,1,99
1146,236,228,49109,2021-07-15,2021-08-08,1146,160,91,2,182
1147,237,829,20267,2021-03-16,2021-04-06,1147,17,96,2,192
1148,237,829,20267,2021-03-16,2021-04-06,1148,1009,106,1,106
1149,237,829,20267,2021-03-16,2021-04-06,1149,268,95,2,190
1150,237,829,20267,2021-03-16,2021-04-06,1150,502,102,2,204
1151,237,829,20267,2021-03-16,2021-04-06,1151,74,118,3,354
1152,238,328,59828,2021-03-17,2021-03-27,1152,1024,90,3,270
1153,238,328,59828,2021-03-17,2021-03-27,1153,883,94,2,188
1154,238,328,59828,2021-03-17,2021-03-27,1154,101,118,3,354
1155,238,328,59828,2021-03-17,2021-03-27,1155,313,105,3,315
1156,238,328,59828,2021-03-17,2021-03-27,1156,179,98,2,196
1157,238,328,59828,2021-03-17,2021-03-27,1157,340,109,1,109
1158,239,530,45974,2021-10-13,2021-11-02,1158,1177,99,3,297
1159,239,530,45974,2021-10-13,2021-11-02,1159,445,107,3,321
1160,240,578,37612,2021-01-27,2021-02-01,1160,1009,106,1,106
1161,240,578,37612,2021-01-27,2021-02-01,1161,259,95,2,190
1162,240,578,37612,2021-01-27,2021-02-01,1162,473,118,1,118
1163,240,578,37612,2021-01-27,2021-02-01,1163,124,92,3,276
1164,240,578,37612,2021-01-27,2021-02-01,1164,9,96,1,96
1165,240,578,37612,2021-01-27,2021-02-01,1165,298,105,3,315
1166,241,401,33692,2021-07-22,2021-08-17,1166,400,119,2,238
1167,241,401,33692,2021-07-22,2021-08-17,1167,1051,93,2,186
1168,241,401,33692,2021-07-22,2021-08-17,1168,333,109,2,218
1169,242,909,12202,2021-08-25,2021-09-13,1169,26,96,3,288
1170,242,909,12202,2021-08-25,2021-09-13,1170,1002,106,3,318
1171,242,909,12202,2021-08-25,2021-09-13,1171,877,94,1,94
1172,242,909,12202,2021-08-25,2021-09-13,1172,950,97,1,97
1173,242,909,12202,2021-08-25,2021-09-13,1173,182,98,3,294
1174,242,909,12202,2021-08-25,2021-09-13,1174,729,119,3,357
1175,243,263,31631,2021-07-06,2021-07-11,1175,389,119,1,119
1176,243,263,31631,2021-07-06,2021-07-11,1176,567,100,3,300
1177,244,637,18966,2021-09-02,2021-09-09,1177,429,107,3,321
1178,244,637,18966,2021-09-02,2021-09-09,1178,896,94,3,282
1179,244,637,18966,2021-09-02,2021-09-09,1179,777,91,1,91
1180,244,637,18966,2021-09-02,2021-09-09,1180,205,98,2,196
1181,244,637,18966,2021-09-02,2021-09-09,1181,651,93,3,279
1182,245,191,49443,2021-05-06,2021-05-10,1182,1059,93,3,279
1183,245,191,49443,2021-05-06,2021-05-10,1183,655,93,2,186
1184,245,191,49443,2021-05-06,2021-05-10,1184,472,118,3,354
1185,245,191,49443,2021-05-06,2021-05-10,1185,1050,93,2,186
1186,246,641,39230,2021-06-19,2021-07-16,1186,485,118,1,118
1187,246,641,39230,2021-06-19,2021-07-16,1187,627,112,3,336
1188,246,641,39230,2021-06-19,2021-07-16,1188,450,107,2,214
1189,246,641,39230,2021-06-19,2021-07-16,1189,1250,112,1,112
1190,247,68,39513,2021-10-19,2021-11-12,1190,1220,105,3,315
1191,247,68,39513,2021-10-19,2021-11-12,1191,1208,105,1,105
1192,247,68,39513,2021-10-19,2021-11-12,1192,152,91,3,273
1193,248,457,29329,2021-01-15,2021-01-20,1193,1121,102,2,204
1194,248,457,29329,2021-01-15,2021-01-20,1194,835,117,3,351
1195,248,457,29329,2021-01-15,2021-01-20,1195,689,113,3,339
1196,248,457,29329,2021-01-15,2021-01-20,1196,889,94,2,188
1197,248,457,29329,2021-01-15,2021-01-20,1197,1171,99,3,297
1198,248,457,29329,2021-01-15,2021-01-20,1198,192,98,1,98
1199,248,457,29329,2021-01-15,2021-01-20,1199,254,95,1,95
1200,248,457,29329,2021-01-15,2021-01-20,1200,262,95,1,95
1201,249,86,47181,2021-05-13,2021-05-26,1201,1186,99,2,198
1202,249,86,47181,2021-05-13,2021-05-26,1202,241,106,1,106
1203,249,86,47181,2021-05-13,2021-05-26,1203,928,96,1,96
1204,249,86,47181,2021-05-13,2021-05-26,1204,51,104,3,312
1205,249,86,47181,2021-05-13,2021-05-26,1205,547,98,2,196
1206,249,86,47181,2021-05-13,2021-05-26,1206,729,119,2,238
1207,249,86,47181,2021-05-13,2021-05-26,1207,935,96,2,192
1208,250,518,18564,2021-03-26,2021-04-03,1208,41,104,3,312
1209,250,518,18564,2021-03-26,2021-04-03,1209,540,98,2,196
1210,250,518,18564,2021-03-26,2021-04-03,1210,880,94,1,94
1211,250,518,18564,2021-03-26,2021-04-03,1211,219,106,3,318
1212,250,518,18564,2021-03-26,2021-04-03,1212,600,112,1,112
1213,251,433,30132,2021-07-31,2021-08-27,1213,790,91,1,91
1214,251,433,30132,2021-07-31,2021-08-27,1214,551,98,3,294
1215,251,433,30132,2021-07-31,2021-08-27,1215,1015,90,2,180
1216,251,433,30132,2021-07-31,2021-08-27,1216,26,96,3,288
1217,252,683,11465,2021-01-11,2021-02-05,1217,772,91,1,91
1218,252,683,11465,2021-01-11,2021-02-05,1218,397,119,2,238
1219,252,683,11465,2021-01-11,2021-02-05,1219,524,102,2,204
1220,252,683,11465,2021-01-11,2021-02-05,1220,662,93,3,279
1221,252,683,11465,2021-01-11,2021-02-05,1221,728,119,3,357
1222,252,683,11465,2021-01-11,2021-02-05,1222,859,113,2,226
1223,252,683,11465,2021-01-11,2021-02-05,1223,627,112,3,336
1224,252,683,11465,2021-01-11,2021-02-05,1224,98,118,3,354
1225,252,683,11465,2021-01-11,2021-02-05,1225,364,94,3,282
1226,252,683,11465,2021-01-11,2021-02-05,1226,1104,115,2,230
1227,253,179,38502,2021-09-10,2021-10-02,1227,797,91,3,273
1228,253,179,38502,2021-09-10,2021-10-02,1228,1065,93,2,186
1229,253,179,38502,2021-09-10,2021-10-02,1229,740,109,2,218
1230,254,571,57662,2021-08-07,2021-09-03,1230,1186,99,2,198
1231,254,571,57662,2021-08-07,2021-09-03,1231,816,117,1,117
1232,254,571,57662,2021-08-07,2021-09-03,1232,175,98,2,196
1233,254,571,57662,2021-08-07,2021-09-03,1233,664,93,2,186
1234,255,605,16272,2021-09-26,2021-10-15,1234,806,117,3,351
1235,255,605,16272,2021-09-26,2021-10-15,1235,437,107,2,214
1236,256,313,15452,2021-08-09,2021-08-12,1236,1051,93,1,93
1237,256,313,15452,2021-08-09,2021-08-12,1237,178,98,3,294
1238,256,313,15452,2021-08-09,2021-08-12,1238,118,92,3,276
1239,256,313,15452,2021-08-09,2021-08-12,1239,1018,90,1,90
1240,256,313,15452,2021-08-09,2021-08-12,1240,36,104,2,208
1241,257,914,43972,2021-02-12,2021-03-02,1241,976,97,2,194
1242,257,914,43972,2021-02-12,2021-03-02,1242,1124,102,2,204
1243,257,914,43972,2021-02-12,2021-03-02,1243,61,104,1,104
1244,257,914,43972,2021-02-12,2021-03-02,1244,952,97,2,194
1245,257,914,43972,2021-02-12,2021-03-02,1245,796,91,3,273
1246,258,742,38266,2021-10-21,2021-11-13,1246,861,113,1,113
1247,258,742,38266,2021-10-21,2021-11-13,1247,669,113,1,113
1248,258,742,38266,2021-10-21,2021-11-13,1248,65,104,2,208
1249,258,742,38266,2021-10-21,2021-11-13,1249,35,104,1,104
1250,258,742,38266,2021-10-21,2021-11-13,1250,843,113,2,226
1251,258,742,38266,2021-10-21,2021-11-13,1251,348,109,3,327
1252,259,878,47527,2021-08-16,2021-09-07,1252,317,109,1,109
1253,259,878,47527,2021-08-16,2021-09-07,1253,777,91,3,273
1254,259,878,47527,2021-08-16,2021-09-07,1254,162,91,2,182
1255,260,317,56068,2021-07-13,2021-07-25,1255,828,117,2,234
1256,260,317,56068,2021-07-13,2021-07-25,1256,1095,115,1,115
1257,260,317,56068,2021-07-13,2021-07-25,1257,1213,105,2,210
1258,260,317,56068,2021-07-13,2021-07-25,1258,241,106,2,212
1259,260,317,56068,2021-07-13,2021-07-25,1259,563,100,1,100
1260,260,317,56068,2021-07-13,2021-07-25,1260,1096,115,2,230
1261,261,250,55396,2021-02-06,2021-03-01,1261,961,97,2,194
1262,261,250,55396,2021-02-06,2021-03-01,1262,920,96,3,288
1263,261,250,55396,2021-02-06,2021-03-01,1263,886,94,3,282
1264,261,250,55396,2021-02-06,2021-03-01,1264,425,107,1,107
1265,262,812,55461,2021-05-22,2021-05-24,1265,1062,93,3,279
1266,262,812,55461,2021-05-22,2021-05-24,1266,814,117,1,117
1267,262,812,55461,2021-05-22,2021-05-24,1267,507,102,2,204
1268,262,812,55461,2021-05-22,2021-05-24,1268,553,98,2,196
1269,263,372,12599,2021-06-19,2021-07-08,1269,355,94,1,94
1270,263,372,12599,2021-06-19,2021-07-08,1270,289,105,3,315
1271,263,372,12599,2021-06-19,2021-07-08,1271,1157,99,2,198
1272,263,372,12599,2021-06-19,2021-07-08,1272,473,118,3,354
1273,263,372,12599,2021-06-19,2021-07-08,1273,293,105,1,105
1274,264,636,55537,2021-06-13,2021-06-18,1274,1211,105,3,315
1275,264,636,55537,2021-06-13,2021-06-18,1275,633,93,3,279
1276,264,636,55537,2021-06-13,2021-06-18,1276,1024,90,2,180
1277,264,636,55537,2021-06-13,2021-06-18,1277,396,119,3,357
1278,264,636,55537,2021-06-13,2021-06-18,1278,1137,102,1,102
1279,264,636,55537,2021-06-13,2021-06-18,1279,13,96,2,192
1280,265,189,40896,2021-07-04,2021-07-29,1280,1029,90,2,180
1281,265,189,40896,2021-07-04,2021-07-29,1281,742,109,2,218
1282,265,189,40896,2021-07-04,2021-07-29,1282,364,94,1,94
1283,265,189,40896,2021-07-04,2021-07-29,1283,479,118,1,118
1284,265,189,40896,2021-07-04,2021-07-29,1284,813,117,1,117
1285,265,189,40896,2021-07-04,2021-07-29,1285,630,93,1,93
1286,265,189,40896,2021-07-04,2021-07-29,1286,462,118,1,118
1287,266,623,58746,2021-03-10,2021-03-20,1287,209,98,1,98
1288,266,623,58746,2021-03-10,2021-03-20,1288,229,106,2,212
1289,266,623,58746,2021-03-10,2021-03-20,1289,318,109,2,218
1290,266,623,58746,2021-03-10,2021-03-20,1290,224,106,2,212
1291,266,623,58746,2021-03-10,2021-03-20,1291,1212,105,1,105
1292,266,623,58746,2021-03-10,2021-03-20,1292,1258,112,2,224
1293,266,623,58746,2021-03-10,2021-03-20,1293,1098,115,1,115
1294,267,34,44791,2021-09-11,2021-09-12,1294,252,95,1,95
1295,267,34,44791,2021-09-11,2021-09-12,1295,298,105,2,210
1296,267,34,44791,2021-09-11,2021-09-12,1296,372,94,3,282
1297,267,34,44791,2021-09-11,2021-09-12,1297,1069,93,3,279
1298,268,530,57006,2021-03-16,2021-04-10,1298,1117,115,1,115
1299,268,530,57006,2021-03-16,2021-04-10,1299,1224,105,1,105
1300,269,89,21446,2021-02-05,2021-02-22,1300,1210,105,3,315
1301,269,89,21446,2021-02-05,2021-02-22,1301,730,119,3,357
1302,269,89,21446,2021-02-05,2021-02-22,1302,103,118,2,236
1303,270,711,14024,2021-03-02,2021-03-27,1303,390,119,1,119
1304,270,711,14024,2021-03-02,2021-03-27,1304,313,105,2,210
1305,270,711,14024,2021-03-02,2021-03-27,1305,1150,102,2,204
1306,270,711,14024,2021-03-02,2021-03-27,1306,857,113,3,339
1307,270,711,14024,2021-03-02,2021-03-27,1307,1138,102,2,204
1308,270,711,14024,2021-03-02,2021-03-27,1308,1128,102,1,102
1309,271,469,39282,2021-06-07,2021-06-09,1309,1103,115,3,345
1310,271,469,39282,2021-06-07,2021-06-09,1310,253,95,1,95
1311,271,469,39282,2021-06-07,2021-06-09,1311,999,106,1,106
1312,271,469,39282,2021-06-07,2021-06-09,1312,943,96,1,96
1313,272,92,19661,2021-01-20,2021-01-31,1313,826,117,1,117
1314,273,828,13233,2021-10-07,2021-11-03,1314,889,94,2,188
1315,273,828,13233,2021-10-07,2021-11-03,1315,749,109,1,109
1316,273,828,13233,2021-10-07,2021-11-03,1316,596,112,3,336
1317,273,828,13233,2021-10-07,2021-11-03,1317,522,102,1,102
1318,274,19,50173,2021-04-13,2021-04-27,1318,942,96,1,96
1319,274,19,50173,2021-04-13,2021-04-27,1319,1140,102,2,204
1320,274,19,50173,2021-04-13,2021-04-27,1320,73,118,3,354
1321,274,19,50173,2021-04-13,2021-04-27,1321,1225,112,1,112
1322,274,19,50173,2021-04-13,2021-04-27,1322,513,102,3,306
1323,274,19,50173,2021-04-13,2021-04-27,1323,581,100,1,100
1324,275,329,17666,2021-01-05,2021-01-15,1324,4,96,3,288
1325,275,329,17666,2021-01-05,2021-01-15,1325,1217,105,3,315
1326,275,329,17666,2021-01-05,2021-01-15,1326,1190,105,3,315
1327,275,329,17666,2021-01-05,2021-01-15,1327,420,107,2,214
1328,275,329,17666,2021-01-05,2021-01-15,1328,867,113,1,113
1329,276,775,48376,2021-06-20,2021-06-24,1329,1134,102,3,306
1330,276,775,48376,2021-06-20,2021-06-24,1330,951,97,1,97
1331,276,775,48376,2021-06-20,2021-06-24,1331,1178,99,1,99
1332,276,775,48376,2021-06-20,2021-06-24,1332,1060,93,3,279
1333,277,659,48337,2021-04-05,2021-04-06,1333,690,113,2,226
1334,277,659,48337,2021-04-05,2021-04-06,1334,944,96,2,192
1335,277,659,48337,2021-04-05,2021-04-06,1335,1180,99,2,198
1336,277,659,48337,2021-04-05,2021-04-06,1336,181,98,2,196
1337,277,659,48337,2021-04-05,2021-04-06,1337,740,109,3,327
1338,277,659,48337,2021-04-05,2021-04-06,1338,1037,90,3,270
